sample_id,Contig_ID,Contig_length,MEGARes group,MGE gene,Distance,Occurences,ARG_position,MGE_position,Low_Coverage_Flag,LowCov_ARG_Pct,LowCov_MGE_Pct
ERR9709308,NODE_34_length_233668_cov_13.751812,233668,TUFAB,gene:plasmid:141428,67264,1,,98273:98717,None,,0
ERR9709308,NODE_34_length_233668_cov_13.751812,233668,TUFAB,gene:plasmid:141422,66514,1,,98726:99467,None,,0
ERR9709308,NODE_34_length_233668_cov_13.751812,233668,TUFAB,gene:plasmid:141431,31805,1,,133366:134176,None,,0
ERR9709308,NODE_44_length_209714_cov_1.216908,209714,DSBC,gene:plasmid:151300,82164,1,102721:103432,185596:186411,Low MGE,0,1.47
ERR9709308,NODE_44_length_209714_cov_1.216908,209714,DSBC,gene:plasmid:84622,99032,1,102721:103432,202464:202772,None,0,0
ERR9709308,NODE_44_length_209714_cov_1.216908,209714,DSBC,gene:plasmid:84614,99568,1,102721:103432,203000:203678,None,0,0
ERR9709308,NODE_64_length_172568_cov_1.294953,172568,AMPCR,gene:plasmid:109300,1189,1,,14183:14716,Low MGE,,4.49
ERR9709308,NODE_122_length_121280_cov_1.297294,121280,CRP,gene:plasmid:21818,103190,1,15021:15654,118844:120592,None,0,0
ERR9709308,NODE_196_length_91070_cov_1.338872,91070,CORA,gene:plasmid:24561,17532,1,54626:55577,36813:37094,Low ARG,0.95,0
ERR9709308,NODE_247_length_74349_cov_1.395381,74349,MGTA,gene:vir:1321,40364,1,56974:59671,15966:16610,Low ARG,0.33,0
ERR9709308,NODE_294_length_61722_cov_1.353016,61722,FIEF,gene:plasmid:157741,6172,1,5513:6416,12588:14268,None,0,0
ERR9709308,NODE_294_length_61722_cov_1.353016,61722,FIEF,gene:plasmid:119871,26554,1,5513:6416,32970:34060,None,0,0
ERR9709308,NODE_324_length_56515_cov_1.005976,56515,YDEI,gene:proph:163928,6031,1,12648:13041,5333:6617,Low MGE,0,3.89
ERR9709308,NODE_363_length_51138_cov_1.104879,51138,OMPA,gene:proph:183644,18446,1,23893:24983,4998:5447,Low ARG and MGE,5.59,1.78
ERR9709308,NODE_395_length_47577_cov_1.086280,47577,OMPFB,gene:proph:163818,32188,1,,39687:41980,Low MGE,,3.36
ERR9709308,NODE_444_length_41468_cov_1.279118,41468,ZNTR,gene:plasmid:151260,25725,1,31131:31557,4896:5406,None,0,0
ERR9709308,NODE_499_length_36498_cov_2.214512,36498,TUFAB,gene:proph:176833,484,1,,3779:3852,None,,0
ERR9709308,NODE_499_length_36498_cov_2.214512,36498,TUFAB,gene:proph:176835,200,1,,4064:4136,None,,0
ERR9709308,NODE_499_length_36498_cov_2.214512,36498,TUFAB,gene:plasmid:123887,8221,1,,13741:17832,Low MGE,,0.95
ERR9709308,NODE_565_length_31284_cov_1.195462,31284,AMPH,gene:plasmid:88437,24414,1,4501:5659,30073:31223,Low ARG and MGE,7.77,7.91
ERR9709308,NODE_663_length_24801_cov_1.209694,24801,CORB,gene:proph:163976,7681,1,17982:18666,9964:10301,Low ARG,1.46,0
ERR9709308,NODE_1239_length_9383_cov_43.124352,9383,CFX,gene:plasmid:141426,5589,1,183:1149,6738:8073,None,0,0
ERR9709312,NODE_114_length_133179_cov_15.777816,133179,CFX,gene:plasmid:141426,129381,1,185:1151,130532:131867,None,0,0
ERR9709312,NODE_202_length_99511_cov_6.682273,99511,TUFAB,gene:plasmid:141429,57409,1,,90411:91749,None,,0
ERR9709312,NODE_202_length_99511_cov_6.682273,99511,TUFAB,gene:plasmid:141425,58754,1,,91756:92698,None,,0
ERR9709312,NODE_202_length_99511_cov_6.682273,99511,TUFAB,gene:plasmid:141423,59865,1,,92867:93182,None,,0
ERR9709312,NODE_202_length_99511_cov_6.682273,99511,TUFAB,gene:plasmid:141421,60184,1,,93186:94377,None,,0
ERR9709312,NODE_202_length_99511_cov_6.682273,99511,TUFAB,gene:plasmid:141427,61607,1,,94609:95566,None,,0
ERR9709312,NODE_202_length_99511_cov_6.682273,99511,TUFAB,gene:plasmid:141426,62774,1,,95776:97180,None,,0
ERR9709312,NODE_202_length_99511_cov_6.682273,99511,TUFAB,gene:plasmid:141424,64496,1,,97498:98216,None,,0
ERR9709312,NODE_202_length_99511_cov_6.682273,99511,TUFAB,gene:plasmid:141428,65271,1,,98273:98717,None,,0
ERR9709312,NODE_202_length_99511_cov_6.682273,99511,TUFAB,gene:plasmid:141422,65724,1,,98726:99467,Low MGE,,2.02
ERR9709312,NODE_1973_length_10813_cov_1.688845,10813,ARSRM,gene:plasmid:77695,6383,1,1765:2119,8502:10261,None,0,0
ERR9709312,NODE_3216_length_6123_cov_2.059706,6123,CORA,gene:plasmid:24561,319,1,2611:3562,3881:4162,None,0,0
ERR9709312,NODE_11033_length_1602_cov_3.549153,1602,NMPC,gene:proph:163837,4,1,403:1408,264:399,None,0,0
ERR9709358,NODE_3_length_794980_cov_184.630534,794980,GYRA,gene:plasmid:134726,125226,2,,38323:38399,None,,0
ERR9709358,NODE_14_length_381223_cov_7.841410,381223,MDTB,gene:plasmid:134726,30203,2,33043:36166,2764:2840,None,0,0
ERR9709358,NODE_109_length_86491_cov_9.277928;NODE_114_length_83135_cov_261.077511,86491,CORA,gene:proph:159396,10827,2,,,None,,
ERR9709358,NODE_228_length_31333_cov_256.027655;NODE_261_length_25348_cov_47.226637,31333,RPOB,gene:plasmid:123887,76,2,,,None,,
ERR9709358,NODE_244_length_28230_cov_9.349714,28230,MNTH,gene:plasmid:134726,4098,2,7074:8313,2900:2976,None,0,0
ERR9709358,NODE_1_length_1021766_cov_170.052509,1021766,ORN,gene:plasmid:133691,632592,1,680554:681430,46978:47962,None,0,0
ERR9709358,NODE_1_length_1021766_cov_170.052509,1021766,ORN,gene:plasmid:119655,600413,1,680554:681430,78335:80141,None,0,0
ERR9709358,NODE_1_length_1021766_cov_170.052509,1021766,ORN,gene:plasmid:154014,384487,1,680554:681430,294955:296067,None,0,0
ERR9709358,NODE_1_length_1021766_cov_170.052509,1021766,ORN,gene:proph:183019,336382,1,680554:681430,343368:344172,None,0,0
ERR9709358,NODE_1_length_1021766_cov_170.052509,1021766,ORN,gene:proph:164865,297822,1,680554:681430,380801:382732,None,0,0
ERR9709358,NODE_1_length_1021766_cov_170.052509,1021766,ORN,gene:proph:164862,269412,1,680554:681430,410725:411142,None,0,0
ERR9709358,NODE_1_length_1021766_cov_170.052509,1021766,ORN,gene:plasmid:149414,54674,1,680554:681430,622272:625880,None,0,0
ERR9709358,NODE_1_length_1021766_cov_170.052509,1021766,ORN,gene:plasmid:16033,1864,1,680554:681430,677878:678690,None,0,0
ERR9709358,NODE_1_length_1021766_cov_170.052509,1021766,ORN,gene:plasmid:91947,47769,1,680554:681430,729199:737782,None,0,0
ERR9709358,NODE_1_length_1021766_cov_170.052509,1021766,ORN,gene:proph:175234,222367,1,680554:681430,903797:904906,None,0,0
ERR9709358,NODE_2_length_814269_cov_204.626299,814269,ACRR,gene:plasmid:135028,209198,1,,25037:25602,None,,0
ERR9709358,NODE_2_length_814269_cov_204.626299,814269,ACRR,gene:proph:173723,44943,1,,187605:189857,None,,0
ERR9709358,NODE_3_length_794980_cov_184.630534,794980,GYRA,gene:proph:176897,352712,1,,518977:519214,None,,0
ERR9709358,NODE_3_length_794980_cov_184.630534,794980,GYRA,gene:proph:159361,355826,1,,522091:523408,None,,0
ERR9709358,NODE_3_length_794980_cov_184.630534,794980,GYRA,gene:proph:159363,359643,1,,525908:526817,None,,0
ERR9709358,NODE_3_length_794980_cov_184.630534,794980,GYRA,gene:plasmid:21989,624114,1,,790379:791749,Low MGE,,100
ERR9709358,NODE_4_length_792998_cov_30.814136,792998,FABG,gene:plasmid:157743,133102,1,,0.065277778,None,,
ERR9709358,NODE_4_length_792998_cov_30.814136,792998,FABG,gene:plasmid:119655,80309,1,,51019:52887,None,,0
ERR9709358,NODE_4_length_792998_cov_30.814136,792998,FABG,gene:plasmid:119656,79742,1,,52926:53454,None,,0
ERR9709358,NODE_4_length_792998_cov_30.814136,792998,FABG,gene:plasmid:119657,78296,1,,53520:54900,None,,0
ERR9709358,NODE_4_length_792998_cov_30.814136,792998,FABG,gene:plasmid:119658,77010,1,,54902:56186,None,,0
ERR9709358,NODE_4_length_792998_cov_30.814136,792998,FABG,gene:plasmid:119659,75890,1,,56187:57306,None,,0
ERR9709358,NODE_4_length_792998_cov_30.814136,792998,FABG,gene:proph:172517,44936,1,,178863:180114,None,,0
ERR9709358,NODE_4_length_792998_cov_30.814136,792998,FABG,gene:plasmid:154014,58707,1,,192634:193746,None,,0
ERR9709358,NODE_4_length_792998_cov_30.814136,792998,FABG,gene:plasmid:149414,387385,1,,521312:524966,None,,0
ERR9709358,NODE_4_length_792998_cov_30.814136,792998,FABG,gene:proph:169463,481050,1,,614977:615439,None,,0
ERR9709358,NODE_4_length_792998_cov_30.814136,792998,FABG,gene:proph:169464,481520,1,,615447:616599,None,,0
ERR9709358,NODE_4_length_792998_cov_30.814136,792998,FABG,gene:proph:169511,482702,1,,616629:617277,None,,0
ERR9709358,NODE_4_length_792998_cov_30.814136,792998,FABG,gene:proph:169512,483353,1,,617280:618651,None,,0
ERR9709358,NODE_5_length_662546_cov_35.786241,662546,FETB,gene:plasmid:24609,1235,1,238959:239759,240994:242138,None,0,0
ERR9709358,NODE_5_length_662546_cov_35.786241,662546,FETB,gene:plasmid:24608,2434,1,238959:239759,242193:243489,None,0,0
ERR9709358,NODE_5_length_662546_cov_35.786241,662546,FETB,gene:plasmid:15735,76699,1,238959:239759,316458:318423,None,0,0
ERR9709358,NODE_5_length_662546_cov_35.786241,662546,FETB,gene:plasmid:88436,362541,1,238959:239759,602300:605356,None,0,0
ERR9709358,NODE_5_length_662546_cov_35.786241,662546,FETB,gene:plasmid:155923,367671,1,238959:239759,607430:608183,None,0,0
ERR9709358,NODE_8_length_526600_cov_40.258479,526600,MURA,gene:proph:163818,73429,1,,153367:155596,None,,0
ERR9709358,NODE_12_length_394317_cov_253.815325,394317,CRP,gene:plasmid:21818,374965,1,16254:16887,391852:393600,None,0,0
ERR9709358,NODE_14_length_381223_cov_7.841410,381223,MDTB,gene:vir:105044,178024,1,33043:36166,214190:214856,None,0,0
ERR9709358,NODE_17_length_362059_cov_3.379317,362059,GLPT,gene:plasmid:86179,30663,1,,59592:61697,None,,0
ERR9709358,NODE_18_length_361079_cov_8.687305,361079,FOSA,gene:plasmid:21346,245184,1,13982:14402,259586:261244,None,0,0
ERR9709358,NODE_19_length_360561_cov_246.177899,360561,YJCG,gene:plasmid:154739,524,1,272582:274201,270884:272058,None,0,0
ERR9709358,NODE_19_length_360561_cov_246.177899,360561,YJCG,gene:proph:170535,85558,1,272582:274201,359759:360435,None,0,0
ERR9709358,NODE_20_length_329965_cov_185.992402,329965,MSBA,gene:plasmid:156052,4107,1,31996:33745,25925:27889,None,0,0
ERR9709358,NODE_20_length_329965_cov_185.992402,329965,MSBA,gene:proph:169464,12913,1,31996:33745,46658:47802,None,0,0
ERR9709358,NODE_20_length_329965_cov_185.992402,329965,MSBA,gene:proph:169512,14769,1,31996:33745,48514:49885,None,0,0
ERR9709358,NODE_20_length_329965_cov_185.992402,329965,MSBA,gene:proph:172524,17525,1,31996:33745,51270:52692,None,0,0
ERR9709358,NODE_20_length_329965_cov_185.992402,329965,MSBA,gene:proph:172517,250936,1,31996:33745,284681:285932,None,0,0
ERR9709358,NODE_20_length_329965_cov_185.992402,329965,MSBA,gene:proph:163818,276367,1,31996:33745,310112:312395,None,0,0
ERR9709358,NODE_21_length_329698_cov_7.462692,329698,OMPA,gene:plasmid:125744,45492,1,97526:98651,49203:52034,None,0,0
ERR9709358,NODE_21_length_329698_cov_7.462692,329698,OMPA,gene:proph:163818,63227,1,97526:98651,161878:164161,None,0,0
ERR9709358,NODE_22_length_308584_cov_39.510580,308584,ARSDM,gene:plasmid:123175,68994,1,173760:174123,243117:244061,None,0,0
ERR9709358,NODE_31_length_200879_cov_36.149916,200879,PTSL,gene:proph:163979,16537,1,,30696:34584,None,,0
ERR9709358,NODE_35_length_185702_cov_8.766580,185702,PARE,gene:plasmid:24693,131038,1,,161143:162420,None,,0
ERR9709358,NODE_37_length_182797_cov_8.106476,182797,ACRA,gene:proph:170892,134746,1,386:1580,136326:138122,None,0,0
ERR9709358,NODE_38_length_181226_cov_6.528523,181226,KMRA,gene:plasmid:149414,163542,1,9324:10823,174365:177973,None,0,0
ERR9709358,NODE_39_length_163790_cov_208.866793,163790,PTSL,gene:proph:163979,18267,1,,28708:32596,None,,0
ERR9709358,NODE_41_length_160217_cov_6.853395,160217,OMP37,gene:proph:164862,99583,1,101579:102734,1641:1996,None,0,0
ERR9709358,NODE_41_length_160217_cov_6.853395,160217,OMP37,gene:plasmid:93482,95364,1,101579:102734,4670:6215,None,0,0
ERR9709358,NODE_43_length_153241_cov_269.582194,153241,SILP,gene:plasmid:88409,45333,1,52826:53507,6482:7493,None,0,0
ERR9709358,NODE_43_length_153241_cov_269.582194,153241,SILP,gene:plasmid:91980,18910,1,52826:53507,33781:33916,None,0,0
ERR9709358,NODE_43_length_153241_cov_269.582194,153241,SILP,gene:plasmid:154026,10913,1,52826:53507,41463:41913,None,0,0
ERR9709358,NODE_43_length_153241_cov_269.582194,153241,SILP,gene:plasmid:153907,9887,1,52826:53507,42201:42939,None,0,0
ERR9709358,NODE_43_length_153241_cov_269.582194,153241,SILP,gene:plasmid:155925,1680,1,52826:53507,55187:55652,None,0,0
ERR9709358,NODE_43_length_153241_cov_269.582194,153241,SILP,gene:plasmid:153903,2323,1,52826:53507,55830:56148,None,0,0
ERR9709358,NODE_43_length_153241_cov_269.582194,153241,SILP,gene:plasmid:88360,6348,1,52826:53507,59855:60894,None,0,0
ERR9709358,NODE_43_length_153241_cov_269.582194,153241,SILP,gene:plasmid:88337,9299,1,52826:53507,62806:63763,None,0,0
ERR9709358,NODE_43_length_153241_cov_269.582194,153241,SILP,gene:plasmid:88331,15862,1,52826:53507,69369:70824,None,0,0
ERR9709358,NODE_43_length_153241_cov_269.582194,153241,SILP,gene:plasmid:88330,17346,1,52826:53507,70853:70955,None,0,0
ERR9709358,NODE_43_length_153241_cov_269.582194,153241,SILP,gene:plasmid:84603,20615,1,52826:53507,74122:75061,None,0,0
ERR9709358,NODE_43_length_153241_cov_269.582194,153241,SILP,gene:plasmid:84591,23107,1,52826:53507,76614:77298,None,0,0
ERR9709358,NODE_43_length_153241_cov_269.582194,153241,SILP,gene:plasmid:15988,27433,1,52826:53507,80940:81303,None,0,0
ERR9709358,NODE_43_length_153241_cov_269.582194,153241,SILP,gene:plasmid:88334,30968,1,52826:53507,84475:84732,None,0,0
ERR9709358,NODE_43_length_153241_cov_269.582194,153241,SILP,gene:plasmid:88336,35774,1,52826:53507,89281:89452,None,0,0
ERR9709358,NODE_43_length_153241_cov_269.582194,153241,SILP,gene:plasmid:15825,35946,1,52826:53507,89453:91915,None,0,0
ERR9709358,NODE_43_length_153241_cov_269.582194,153241,SILP,gene:plasmid:88338,38409,1,52826:53507,91916:92303,None,0,0
ERR9709358,NODE_43_length_153241_cov_269.582194,153241,SILP,gene:plasmid:88340,40948,1,52826:53507,94455:95631,None,0,0
ERR9709358,NODE_43_length_153241_cov_269.582194,153241,SILP,gene:plasmid:147498,53523,1,52826:53507,107030:107462,None,0,0
ERR9709358,NODE_43_length_153241_cov_269.582194,153241,SILP,gene:plasmid:153906,56564,1,52826:53507,110071:110269,None,0,0
ERR9709358,NODE_43_length_153241_cov_269.582194,153241,SILP,gene:plasmid:88465,66579,1,52826:53507,120086:120648,None,0,0
ERR9709358,NODE_43_length_153241_cov_269.582194,153241,SILP,gene:plasmid:88464,67172,1,52826:53507,120679:121154,None,0,0
ERR9709358,NODE_43_length_153241_cov_269.582194,153241,SILP,gene:plasmid:155994,74553,1,52826:53507,128060:129185,None,0,0
ERR9709358,NODE_43_length_153241_cov_269.582194,153241,SILP,gene:plasmid:154064,80206,1,52826:53507,133713:135192,None,0,0
ERR9709358,NODE_43_length_153241_cov_269.582194,153241,SILP,gene:plasmid:83606,90445,1,52826:53507,143952:144614,None,0,0
ERR9709358,NODE_43_length_153241_cov_269.582194,153241,SILP,gene:plasmid:88437,93646,1,52826:53507,147153:148302,None,0,0
ERR9709358,NODE_43_length_153241_cov_269.582194,153241,SILP,gene:plasmid:92139,94796,1,52826:53507,148303:148788,Low MGE,0,94.24
ERR9709358,NODE_43_length_153241_cov_269.582194,153241,SILP,gene:plasmid:88436,95282,1,52826:53507,148789:151498,Low MGE,0,1.29
ERR9709358,NODE_43_length_153241_cov_269.582194,153241,SILP,gene:plasmid:88435,98042,1,52826:53507,151549:152803,None,0,0
ERR9709358,NODE_47_length_150424_cov_11.843749,150424,ZNTA,gene:plasmid:24694,29235,1,16258:18457,47692:48118,None,0,0
ERR9709358,NODE_50_length_142251_cov_33.191607,142251,OMPA,gene:proph:163818,57249,1,46483:47576,104825:107108,None,0,0
ERR9709358,NODE_50_length_142251_cov_33.191607,142251,OMPA,gene:plasmid:93474,69647,1,46483:47576,117223:117705,None,0,0
ERR9709358,NODE_50_length_142251_cov_33.191607,142251,OMPA,gene:plasmid:93475,70301,1,46483:47576,117877:120505,None,0,0
ERR9709358,NODE_53_length_139138_cov_12.696808,139138,DSBA,gene:plasmid:16162,18526,1,2706:3333,21859:23539,None,0,0
ERR9709358,NODE_57_length_132962_cov_42.690202,132962,MGTA,gene:vir:507,38277,1,90124:92828,131105:132324,None,0,0
ERR9709358,NODE_58_length_130472_cov_38.245372,130472,SITABCD,gene:proph:163041,81067,1,40219:43372,124439:125353,None,0,0
ERR9709358,NODE_62_length_124796_cov_6.502194,124796,SHV,gene:plasmid:16029,98493,1,111181:112185,11915:12688,None,0,0
ERR9709358,NODE_62_length_124796_cov_6.502194,124796,SHV,gene:plasmid:16031,97054,1,111181:112185,13855:14127,None,0,0
ERR9709358,NODE_62_length_124796_cov_6.502194,124796,SHV,gene:plasmid:16032,95879,1,111181:112185,14139:15302,None,0,0
ERR9709358,NODE_62_length_124796_cov_6.502194,124796,SHV,gene:plasmid:83736,1717,1,111181:112185,108585:109464,None,0,0
ERR9709358,NODE_62_length_124796_cov_6.502194,124796,SHV,gene:plasmid:16028,935,1,111181:112185,113120:114034,None,0,0
ERR9709358,NODE_62_length_124796_cov_6.502194,124796,SHV,gene:plasmid:16027,1850,1,111181:112185,114035:115311,None,0,0
ERR9709358,NODE_62_length_124796_cov_6.502194,124796,SHV,gene:plasmid:16026,3127,1,111181:112185,115312:115924,None,0,0
ERR9709358,NODE_62_length_124796_cov_6.502194,124796,SHV,gene:plasmid:16025,3740,1,111181:112185,115925:116583,None,0,0
ERR9709358,NODE_63_length_119263_cov_18.136659,119263,MGTA,gene:proph:169074,64069,1,69668:72365,2185:5599,None,0,0
ERR9709358,NODE_63_length_119263_cov_18.136659,119263,MGTA,gene:proph:169075,62371,1,69668:72365,5662:7297,None,0,0
ERR9709358,NODE_63_length_119263_cov_18.136659,119263,MGTA,gene:proph:169076,61256,1,69668:72365,7717:8412,None,0,0
ERR9709358,NODE_63_length_119263_cov_18.136659,119263,MGTA,gene:proph:169079,36889,1,69668:72365,109254:109523,None,0,0
ERR9709358,NODE_63_length_119263_cov_18.136659,119263,MGTA,gene:proph:169077,37593,1,69668:72365,109958:110727,None,0,0
ERR9709358,NODE_64_length_116734_cov_9.317434,116734,EPTB,gene:plasmid:86276,5759,1,17783:19508,10819:12024,None,0,0
ERR9709358,NODE_70_length_110284_cov_13.006137,110284,YJAA,gene:vir:79552,22466,1,194:578,23044:23225,None,0,0
ERR9709358,NODE_70_length_110284_cov_13.006137,110284,YJAA,gene:vir:79582,22648,1,194:578,23226:23451,None,0,0
ERR9709358,NODE_70_length_110284_cov_13.006137,110284,YJAA,gene:proph:183635,23469,1,194:578,24047:24296,None,0,0
ERR9709358,NODE_70_length_110284_cov_13.006137,110284,YJAA,gene:proph:177428,25009,1,194:578,25587:25894,None,0,0
ERR9709358,NODE_70_length_110284_cov_13.006137,110284,YJAA,gene:proph:181080,37710,1,194:578,38288:38756,None,0,0
ERR9709358,NODE_70_length_110284_cov_13.006137,110284,YJAA,gene:vir:79583,55341,1,194:578,55919:56479,None,0,0
ERR9709358,NODE_70_length_110284_cov_13.006137,110284,YJAA,gene:proph:159046,55902,1,194:578,56480:56814,None,0,0
ERR9709358,NODE_70_length_110284_cov_13.006137,110284,YJAA,gene:proph:179486,56237,1,194:578,56815:57207,None,0,0
ERR9709358,NODE_70_length_110284_cov_13.006137,110284,YJAA,gene:proph:163931,56630,1,194:578,57208:57698,None,0,0
ERR9709358,NODE_70_length_110284_cov_13.006137,110284,YJAA,gene:vir:4537,57121,1,194:578,57699:58097,None,0,0
ERR9709358,NODE_70_length_110284_cov_13.006137,110284,YJAA,gene:vir:4546,57520,1,194:578,58098:58307,None,0,0
ERR9709358,NODE_70_length_110284_cov_13.006137,110284,YJAA,gene:vir:4547,57730,1,194:578,58308:58960,None,0,0
ERR9709358,NODE_70_length_110284_cov_13.006137,110284,YJAA,gene:proph:176737,58383,1,194:578,58961:59103,None,0,0
ERR9709358,NODE_70_length_110284_cov_13.006137,110284,YJAA,gene:vir:4549,58701,1,194:578,59279:59669,None,0,0
ERR9709358,NODE_70_length_110284_cov_13.006137,110284,YJAA,gene:vir:79572,59110,1,194:578,59688:60498,None,0,0
ERR9709358,NODE_70_length_110284_cov_13.006137,110284,YJAA,gene:vir:79580,59999,1,194:578,60577:61491,None,0,0
ERR9709358,NODE_70_length_110284_cov_13.006137,110284,YJAA,gene:vir:4552,60930,1,194:578,61508:62261,None,0,0
ERR9709358,NODE_70_length_110284_cov_13.006137,110284,YJAA,gene:proph:173451,63112,1,194:578,63690:64017,None,0,0
ERR9709358,NODE_70_length_110284_cov_13.006137,110284,YJAA,gene:vir:4559,64487,1,194:578,65065:65416,None,0,0
ERR9709358,NODE_70_length_110284_cov_13.006137,110284,YJAA,gene:proph:181096,64963,1,194:578,65541:66036,None,0,0
ERR9709358,NODE_70_length_110284_cov_13.006137,110284,YJAA,gene:proph:181095,65459,1,194:578,66037:67766,None,0,0
ERR9709358,NODE_70_length_110284_cov_13.006137,110284,YJAA,gene:proph:159040,67199,1,194:578,67777:67960,None,0,0
ERR9709358,NODE_70_length_110284_cov_13.006137,110284,YJAA,gene:proph:181085,67383,1,194:578,67961:69201,None,0,0
ERR9709358,NODE_70_length_110284_cov_13.006137,110284,YJAA,gene:proph:181084,68624,1,194:578,69202:69829,None,0,0
ERR9709358,NODE_70_length_110284_cov_13.006137,110284,YJAA,gene:proph:181083,69265,1,194:578,69843:71049,None,0,0
ERR9709358,NODE_70_length_110284_cov_13.006137,110284,YJAA,gene:proph:181082,70520,1,194:578,71098:71299,None,0,0
ERR9709358,NODE_70_length_110284_cov_13.006137,110284,YJAA,gene:proph:181081,70723,1,194:578,71301:71625,None,0,0
ERR9709358,NODE_70_length_110284_cov_13.006137,110284,YJAA,gene:vir:4514,71428,1,194:578,72006:72513,None,0,0
ERR9709358,NODE_70_length_110284_cov_13.006137,110284,YJAA,gene:proph:181077,71936,1,194:578,72514:73070,None,0,0
ERR9709358,NODE_70_length_110284_cov_13.006137,110284,YJAA,gene:proph:181076,72500,1,194:578,73078:73249,None,0,0
ERR9709358,NODE_70_length_110284_cov_13.006137,110284,YJAA,gene:proph:181075,72672,1,194:578,73250:74729,None,0,0
ERR9709358,NODE_70_length_110284_cov_13.006137,110284,YJAA,gene:proph:183545,74152,1,194:578,74730:75083,None,0,0
ERR9709358,NODE_70_length_110284_cov_13.006137,110284,YJAA,gene:vir:4521,77497,1,194:578,78075:79374,None,0,0
ERR9709358,NODE_70_length_110284_cov_13.006137,110284,YJAA,gene:proph:183549,78797,1,194:578,79375:80450,None,0,0
ERR9709358,NODE_70_length_110284_cov_13.006137,110284,YJAA,gene:vir:4523,79873,1,194:578,80451:80998,None,0,0
ERR9709358,NODE_70_length_110284_cov_13.006137,110284,YJAA,gene:proph:181068,80421,1,194:578,80999:81423,None,0,0
ERR9709358,NODE_70_length_110284_cov_13.006137,110284,YJAA,gene:vir:4525,80846,1,194:578,81424:82468,None,0,0
ERR9709358,NODE_70_length_110284_cov_13.006137,110284,YJAA,gene:proph:183553,81891,1,194:578,82469:83043,None,0,0
ERR9709358,NODE_70_length_110284_cov_13.006137,110284,YJAA,gene:proph:181093,82468,1,194:578,83046:83528,None,0,0
ERR9709358,NODE_70_length_110284_cov_13.006137,110284,YJAA,gene:proph:159053,83238,1,194:578,83816:84419,None,0,0
ERR9709358,NODE_75_length_108737_cov_8.044489,108737,EMMDR,gene:proph:164865,26584,1,55504:56860,83444:85492,None,0,0
ERR9709358,NODE_75_length_108737_cov_8.044489,108737,EMMDR,gene:proph:179346,33151,1,55504:56860,90011:91030,None,0,0
ERR9709358,NODE_75_length_108737_cov_8.044489,108737,EMMDR,gene:vir:105083,36669,1,55504:56860,93529:93820,None,0,0
ERR9709358,NODE_75_length_108737_cov_8.044489,108737,EMMDR,gene:proph:181317,37684,1,55504:56860,94544:95090,None,0,0
ERR9709358,NODE_75_length_108737_cov_8.044489,108737,EMMDR,gene:proph:179459,38231,1,55504:56860,95091:96980,None,0,0
ERR9709358,NODE_85_length_99856_cov_3.295451,99856,PHOR,gene:proph:169464,15407,1,23602:25037,7043:8195,None,0,0
ERR9709358,NODE_85_length_99856_cov_3.295451,99856,PHOR,gene:proph:169511,14731,1,23602:25037,8223:8871,None,0,0
ERR9709358,NODE_85_length_99856_cov_3.295451,99856,PHOR,gene:proph:169512,13357,1,23602:25037,8874:10245,None,0,0
ERR9709358,NODE_85_length_99856_cov_3.295451,99856,PHOR,gene:plasmid:91985,7699,1,23602:25037,15208:15903,None,0,0
ERR9709358,NODE_85_length_99856_cov_3.295451,99856,PHOR,gene:plasmid:155991,50900,1,23602:25037,75937:76459,None,0,0
ERR9709358,NODE_85_length_99856_cov_3.295451,99856,PHOR,gene:plasmid:155983,51423,1,23602:25037,76460:77400,None,0,0
ERR9709358,NODE_85_length_99856_cov_3.295451,99856,PHOR,gene:plasmid:156052,52364,1,23602:25037,77401:79820,None,0,0
ERR9709358,NODE_85_length_99856_cov_3.295451,99856,PHOR,gene:plasmid:91918,60061,1,23602:25037,85098:86388,None,0,0
ERR9709358,NODE_85_length_99856_cov_3.295451,99856,PHOR,gene:proph:172517,70054,1,23602:25037,95091:96342,None,0,0
ERR9709358,NODE_104_length_89191_cov_8.417857,89191,RPOS,gene:plasmid:21842,33780,1,73213:74226,38167:39433,None,0,0
ERR9709358,NODE_104_length_89191_cov_8.417857,89191,RPOS,gene:plasmid:21843,32626,1,73213:74226,39793:40587,None,0,0
ERR9709358,NODE_105_length_88392_cov_4.116603,88392,MGTA,gene:proph:169075,55118,1,57097:59800,344:1979,None,0,0
ERR9709358,NODE_105_length_88392_cov_4.116603,88392,MGTA,gene:proph:169080,22606,1,57097:59800,82406:83592,None,0,0
ERR9709358,NODE_121_length_80606_cov_7.076256,80606,PHOB,gene:proph:169464,3626,1,,33455:34599,None,,0
ERR9709358,NODE_121_length_80606_cov_7.076256,80606,PHOB,gene:proph:169512,1548,1,,35306:36677,None,,0
ERR9709358,NODE_121_length_80606_cov_7.076256,80606,PHOB,gene:proph:172517,9589,1,,48528:49779,None,,0
ERR9709358,NODE_123_length_78119_cov_3.493833,78119,KDPE,gene:plasmid:24609,7782,1,54399:55072,62854:63994,None,0,0
ERR9709358,NODE_124_length_77634_cov_33.116222,77634,EMMDR,gene:plasmid:157743,11903,1,11995:13362,0.188888889,None,0,
ERR9709358,NODE_128_length_74650_cov_6.809213,74650,KEXD,gene:plasmid:112498,53221,1,71513:74531,17296:18292,None,0,0
